pressure,bTemp,humidity,hTemp,aveTemp,lightLvl,milliseconds
98317.39,29.02,16,25,27.01,1023,49817
98317.39,29.02,16,25,27.01,1023,49897
98317.39,29.02,16,25,27.01,1023,49974
98317.78,29.02,16,25,27.01,1023,50050
98317.78,29.02,16,25,27.01,1023,50125
98317.78,29.02,16,25,27.01,1023,50201
98317.78,29.02,16,25,27.01,1023,50276
98317.78,29.02,16,25,27.01,1023,50352
98317.78,29.02,16,25,27.01,1023,50427
98317.78,29.02,16,25,27.01,1023,50503
98317.78,29.02,16,25,27.01,1023,50579
98317.78,29.02,16,25,27.01,1023,50660
98317.78,29.02,16,25,27.01,1023,50735
98317.78,29.02,16,25,27.01,1023,50810
98317.78,29.02,16,25,27.01,1023,50886
98317.78,29.02,16,25,27.01,1023,50962
98318.54,29.02,16,25,27.01,1023,51037
98318.54,29.02,16,25,27.01,1023,51112
98318.54,29.02,16,25,27.01,1023,51188
98318.54,29.02,16,25,27.01,1023,51263
98318.54,29.02,16,25,27.01,1023,51344
98318.54,29.02,16,25,27.01,1023,51691
98318.54,29.02,16,25,27.01,1023,51766
98318.54,29.02,16,25,27.01,1023,51842
98318.54,29.02,16,25,27.01,1023,51917
98319.9,29.02,16,25,27.01,1023,51992
98319.9,29.02,16,25,27.01,1023,52068
98319.9,29.02,16,25,27.01,1023,52144
98319.9,29.02,16,25,27.01,1023,52218
98319.9,29.02,16,25,27.01,1023,52294
98319.9,29.02,16,25,27.01,1023,52374
98319.9,29.02,16,25,27.01,1023,52451
98319.9,29.02,16,25,27.01,1023,52536
98319.9,29.02,16,25,27.01,1023,52612
98319.9,29.02,16,25,27.01,1023,52687
98319.9,29.02,16,25,27.01,1023,52762
98319.9,29.02,16,25,27.01,1023,52838
98317.18,29.02,16,25,27.01,1023,52914
98317.18,29.02,16,25,27.01,1023,52989
98317.18,29.02,16,25,27.01,1023,53064
98317.18,29.02,16,25,27.01,1023,53145
98317.18,29.02,16,25,27.01,1023,53221
98317.18,29.02,16,25,27.01,1023,53297
98317.18,29.02,16,25,27.01,1023,53372
98317.18,29.02,16,25,27.01,1023,53720
98317.18,29.02,16,25,27.01,1023,53795
98314.08,29.02,16,25,27.01,1023,53871
98314.08,29.02,16,25,27.01,1023,53946
98314.08,29.02,16,25,27.01,1023,54022
98314.08,29.02,16,25,27.01,1023,54097
98314.08,29.02,16,25,27.01,1023,54177
98314.08,29.02,16,25,27.01,1023,54254
98314.08,29.02,16,25,27.01,1023,54330
98314.08,29.02,16,25,27.01,1023,54405
98314.08,29.02,16,25,27.01,1023,54480
98314.08,29.02,16,25,27.01,1023,54556
98314.08,29.02,16,25,27.01,1023,54631
98314.08,29.02,16,25,27.01,1023,54707
98314.29,29.03,16,25,27.01,1023,54781
98314.29,29.03,16,25,27.01,1023,54857
98314.29,29.03,16,25,27.01,1023,54937
98314.29,29.03,16,25,27.01,1023,55014
98314.29,29.03,16,25,27.01,1023,55090
98314.29,29.03,16,25,27.01,1023,55164
98314.29,29.03,16,25,27.01,1023,55240
98314.29,29.03,16,25,27.01,1023,55315
98314.29,29.03,16,25,27.01,1023,55391
98314.29,29.03,16,25,27.01,1023,55737
98318.36,29.03,16,25,27.01,1023,55813
98318.36,29.03,16,25,27.01,1023,55887
98318.36,29.03,16,25,27.01,1023,55980
98318.36,29.03,16,25,27.01,1023,56055
98318.36,29.03,16,25,27.01,1023,56131
98318.36,29.03,16,25,27.01,1023,56206
98318.36,29.03,16,25,27.01,1023,56282
98318.36,29.03,16,25,27.01,1023,56357
98318.36,29.03,16,25,27.01,1023,56432
98318.36,29.03,16,25,27.01,1023,56508
98318.36,29.03,16,25,27.01,1023,56584
98317.77,29.04,16,25,27.02,1023,56664
98317.77,29.04,16,25,27.02,1023,56739
98317.77,29.04,16,25,27.02,1023,56815
98317.77,29.04,16,25,27.02,1023,56891
98317.77,29.04,16,25,27.02,1023,56967
98317.77,29.04,16,25,27.02,1023,57042
98317.77,29.04,16,25,27.02,1023,57137
98317.77,29.04,16,25,27.02,1023,57212
98317.77,29.04,16,25,27.02,1023,57288
98317.77,29.04,16,25,27.02,1023,57363
98317.77,29.04,16,25,27.02,1023,57444
98317.77,29.04,16,25,27.02,1023,57792
98315.05,29.04,16,25,27.02,1023,57867
98315.05,29.04,16,25,27.02,1023,57943
98315.05,29.04,16,25,27.02,1023,58018
98315.05,29.04,16,25,27.02,1023,58093
98315.05,29.04,16,25,27.02,1023,58169
98315.05,29.04,16,25,27.02,1023,58244
98315.05,29.04,16,25,27.02,1023,58319
98315.05,29.04,16,25,27.02,1023,58395
98315.05,29.04,16,25,27.02,1023,58475
98317.77,29.04,16,25,27.02,1023,58551
98317.77,29.04,16,25,27.02,1023,58627
98317.77,29.04,16,25,27.02,1023,58702
98317.77,29.04,16,25,27.02,1023,58777
98317.77,29.04,16,25,27.02,1023,58853
98317.77,29.04,16,25,27.02,1023,58928
98317.77,29.04,16,25,27.02,1023,59003
98317.77,29.04,16,25,27.02,1023,59079
98317.77,29.04,16,25,27.02,1023,59154
98317.77,29.04,16,25,27.02,1023,59234
98317.77,29.04,16,25,27.02,1023,59311
98317.77,29.04,16,25,27.02,1023,59385
98317.77,29.04,16,25,27.02,1023,59461
98315.65,29.03,16,25,27.01,1023,59807
98315.65,29.03,16,25,27.01,1023,59883
98315.65,29.03,16,25,27.01,1023,59958
98315.65,29.03,16,25,27.01,1023,60034
98315.65,29.03,16,25,27.01,1023,60109
98315.65,29.03,16,25,27.01,1023,60184
98315.65,29.03,16,25,27.01,1023,60264
98315.65,29.03,16,25,27.01,1023,60341
98314.49,29.04,16,25,27.02,1023,60417
98314.49,29.04,16,25,27.02,1023,60491
98314.49,29.04,16,25,27.02,1023,60567
98314.49,29.04,16,25,27.02,1023,60643
98314.49,29.04,16,25,27.02,1023,60719
98314.49,29.04,16,25,27.02,1023,60794
98314.49,29.04,16,25,27.02,1023,60869
98314.49,29.04,16,25,27.02,1023,60945
98314.49,29.04,16,25,27.02,1023,61025
98314.49,29.04,16,25,27.02,1023,61102
98314.49,29.04,16,25,27.02,1023,61177
98314.49,29.04,16,25,27.02,1023,61252
98314.49,29.04,16,25,27.02,1023,61328
98319.52,29.04,16,25,27.02,1023,61403
98319.52,29.04,16,25,27.02,1023,61478
98319.52,29.04,16,25,27.02,1023,61826
98319.52,29.04,16,25,27.02,1023,61901
98319.52,29.04,16,25,27.02,1023,61976
98319.52,29.04,16,25,27.02,1023,62057
98319.52,29.04,16,25,27.02,1023,62133
98319.52,29.04,16,25,27.02,1023,62208
98319.52,29.04,16,25,27.02,1023,62283
98319.13,29.04,16,25,27.02,1023,62359
98319.13,29.04,16,25,27.02,1023,62434
98319.13,29.04,16,25,27.02,1023,62510
98319.13,29.04,16,25,27.02,1023,62584
98319.13,29.04,16,25,27.02,1023,62660
98319.13,29.04,16,25,27.02,1023,62740
98319.13,29.04,16,25,27.02,1023,62817
98319.13,29.04,16,25,27.02,1023,62902
98319.13,29.04,16,25,27.02,1023,62978
98319.13,29.04,16,25,27.02,1023,63053
98319.13,29.04,16,25,27.02,1023,63128
98319.13,29.04,16,25,27.02,1023,63204
98316.8,29.04,16,25,27.02,1023,63280
98316.8,29.04,16,25,27.02,1023,63354
98316.8,29.04,16,25,27.02,1023,63430
98316.8,29.04,16,25,27.02,1023,63510
98316.8,29.04,16,25,27.02,1023,63857
98316.8,29.04,16,25,27.02,1023,63933
98316.8,29.04,16,25,27.02,1023,64009
98316.8,29.04,16,25,27.02,1023,64083
98316.8,29.04,16,25,27.02,1023,64159
98318.55,29.04,16,25,27.02,1023,64235
98318.55,29.04,16,25,27.02,1023,64310
98318.55,29.04,16,25,27.02,1023,64386
98318.55,29.04,16,25,27.02,1023,64461
98318.55,29.04,16,25,27.02,1023,64541
98318.55,29.04,16,25,27.02,1023,64618
98318.55,29.04,16,25,27.02,1023,64693
98318.55,29.04,16,25,27.02,1023,64769
98318.55,29.04,16,25,27.02,1023,64843
98318.55,29.04,16,25,27.02,1023,64919
98318.55,29.04,16,25,27.02,1023,64995
98318.55,29.04,16,25,27.02,1023,65070
98314.49,29.04,16,25,27.02,1023,65145
98314.49,29.04,16,25,27.02,1023,65220
98314.49,29.04,16,25,27.02,1023,65300
98314.49,29.04,16,25,27.02,1023,65377
98314.49,29.04,16,25,27.02,1023,65452
98314.49,29.04,16,25,27.02,1023,65527
98314.49,29.04,16,25,27.02,1023,65874
98314.49,29.04,16,25,27.02,1023,65950
98314.49,29.04,16,25,27.02,1023,66025
98319.31,29.05,16,25,27.02,1023,66101
98319.31,29.05,16,25,27.02,1023,66176
98319.31,29.05,16,25,27.02,1023,66251
98319.31,29.05,16,25,27.02,1023,66331
98319.31,29.05,16,25,27.02,1023,66407
98319.31,29.05,16,25,27.02,1023,66483
98319.31,29.05,16,25,27.02,1023,66557
98319.31,29.05,16,25,27.02,1023,66633
98319.31,29.05,16,25,27.02,1023,66709
98319.31,29.05,16,25,27.02,1023,66784
98319.31,29.05,16,25,27.02,1023,66860
98319.31,29.05,16,25,27.02,1023,66954
98318.35,29.05,16,25,27.02,1023,67028
98318.35,29.05,16,25,27.02,1023,67109
98318.35,29.05,16,25,27.02,1023,67185
98318.35,29.05,16,25,27.02,1023,67261
98318.35,29.05,16,25,27.02,1023,67337
98318.35,29.05,16,25,27.02,1023,67411
98318.35,29.05,16,25,27.02,1023,67487
98318.35,29.05,16,25,27.02,1023,67563
98318.35,29.05,16,25,27.02,1023,67910
98313.52,29.04,16,25,27.02,1023,67986
98313.52,29.04,16,25,27.02,1023,68066
98313.52,29.04,16,25,27.02,1023,68142
98313.52,29.04,16,25,27.02,1023,68217
98313.52,29.04,16,25,27.02,1023,68293
98313.52,29.04,16,25,27.02,1023,68368
98313.52,29.04,16,25,27.02,1023,68444
98313.52,29.04,16,25,27.02,1023,68518
98313.52,29.04,16,25,27.02,1023,68594
98313.52,29.04,16,25,27.02,1023,68669
98313.52,29.04,16,25,27.02,1023,68745
98313.52,29.04,16,25,27.02,1023,68825
98318.55,29.04,16,25,27.02,1023,68900
98318.55,29.04,16,25,27.02,1023,68976
98318.55,29.04,16,25,27.02,1023,69051
98318.55,29.04,16,25,27.02,1023,69127
98318.55,29.04,16,25,27.02,1023,69201
98318.55,29.04,16,25,27.02,1023,69277
98318.55,29.04,16,25,27.02,1023,69352
98318.55,29.04,16,25,27.02,1023,69428
98318.55,29.04,16,25,27.02,1023,69502
98318.55,29.04,16,25,27.02,1023,69594
98318.55,29.04,16,25,27.02,1023,69941
98321.66,29.04,16,25,27.02,1023,70017
98321.66,29.04,16,25,27.02,1023,70091
98321.66,29.04,16,25,27.02,1023,70167
98321.66,29.04,16,25,27.02,1023,70242
98321.66,29.04,16,25,27.02,1023,70318
98321.66,29.04,16,25,27.02,1023,70393
98321.66,29.04,16,25,27.02,1023,70468
98321.66,29.04,16,25,27.02,1023,70544
98321.66,29.04,16,25,27.02,1023,70624
98321.66,29.04,16,25,27.02,1023,70700
98315.63,29.05,16,25,27.02,1023,70776
98315.63,29.05,16,25,27.02,1023,70852
98315.63,29.05,16,25,27.02,1023,70927
98315.63,29.05,16,25,27.02,1023,71003
98315.63,29.05,16,25,27.02,1023,71078
98315.63,29.05,16,25,27.02,1023,71154
98315.63,29.05,16,25,27.02,1023,71230
98315.63,29.05,16,25,27.02,1023,71306
98315.63,29.05,16,25,27.02,1023,71386
98315.63,29.05,16,25,27.02,1023,71462
98315.63,29.05,16,25,27.02,1023,71538
98315.63,29.05,16,25,27.02,1023,71614
98315.63,29.05,16,25,27.02,1023,71961
98317.96,29.05,16,25,27.02,1023,72037
98317.96,29.05,16,25,27.02,1023,72112
98317.96,29.05,16,25,27.02,1023,72187
98317.96,29.05,16,25,27.02,1023,72263
98317.96,29.05,16,25,27.02,1023,72339
98317.96,29.05,16,25,27.02,1023,72419
98317.96,29.05,16,25,27.02,1023,72496
98317.96,29.05,16,25,27.02,1023,72570
98317.96,29.05,16,25,27.02,1023,72646
98314.49,29.04,16,25,27.02,1023,72722
98314.49,29.04,16,25,27.02,1023,72798
98314.49,29.04,16,25,27.02,1023,72872
98314.49,29.04,16,25,27.02,1023,72948
98314.49,29.04,16,25,27.02,1023,73024
98314.49,29.04,16,25,27.02,1023,73100
98314.49,29.04,16,25,27.02,1023,73181
98314.49,29.04,16,25,27.02,1023,73256
98314.49,29.04,16,25,27.02,1023,73341
98314.49,29.04,16,25,27.02,1023,73417
98314.49,29.04,16,25,27.02,1023,73493
98314.49,29.04,16,25,27.02,1023,73569
98312.16,29.04,16,25,27.02,1023,73645
98312.16,29.04,16,25,27.02,1023,73992
98312.16,29.04,16,25,27.02,1023,74067
98312.16,29.04,16,25,27.02,1023,74147
98312.16,29.04,16,25,27.02,1023,74224
98312.16,29.04,16,25,27.02,1023,74300
98312.16,29.04,16,25,27.02,1023,74376
98312.16,29.04,16,25,27.02,1023,74451
98312.16,29.04,16,25,27.02,1023,74526
98316.99,29.05,16,25,27.02,1023,74602
98316.99,29.05,16,25,27.02,1023,74678
98316.99,29.05,16,25,27.02,1023,74754
98316.99,29.05,16,25,27.02,1023,74829
98316.99,29.05,16,25,27.02,1023,74909
98316.99,29.05,16,25,27.02,1023,74986
98316.99,29.05,16,25,27.02,1023,75062
98316.99,29.05,16,25,27.02,1023,75138
98316.99,29.05,16,25,27.02,1023,75212
98316.99,29.05,16,25,27.02,1023,75288
98316.99,29.05,16,25,27.02,1023,75364
98316.99,29.05,16,25,27.02,1023,75439
98316.82,29.06,16,25,27.03,1023,75514
98316.82,29.06,16,25,27.03,1023,75590
98316.82,29.06,16,25,27.03,1023,75670
98316.82,29.06,15,25,27.03,1023,76017
98316.82,29.06,15,25,27.03,1023,76093
98316.82,29.06,15,25,27.03,1023,76169
98316.82,29.06,15,25,27.03,1023,76244
98316.82,29.06,15,25,27.03,1023,76319
98316.82,29.06,15,25,27.03,1023,76395
98322.24,29.06,15,25,27.03,1023,76471
98322.24,29.06,15,25,27.03,1023,76546
98322.24,29.06,15,25,27.03,1023,76621
98322.24,29.06,15,25,27.03,1023,76701
98322.24,29.06,15,25,27.03,1023,76778
98322.24,29.06,15,25,27.03,1023,76872
98322.24,29.06,15,25,27.03,1023,76948
98322.24,29.06,15,25,27.03,1023,77024
98322.24,29.06,15,25,27.03,1023,77099
98322.24,29.06,15,25,27.03,1023,77174
98322.24,29.06,15,25,27.03,1023,77250
98322.24,29.06,15,25,27.03,1023,77326
98322.6,29.06,15,25,27.03,1023,77401
98322.6,29.06,15,25,27.03,1023,77480
98322.6,29.06,15,25,27.03,1023,77557
98322.6,29.06,15,25,27.03,1023,77633
98322.6,29.06,15,25,27.03,1023,77709
98322.6,29.06,16,25,27.03,1023,78056
98322.6,29.06,16,25,27.03,1023,78132
98322.6,29.06,16,25,27.03,1023,78208
98322.6,29.06,16,25,27.03,1023,78283
98316.42,29.05,16,25,27.02,1023,78359
98316.42,29.05,16,25,27.02,1023,78435
98316.42,29.05,16,25,27.02,1023,78516
98316.42,29.05,16,25,27.02,1023,78590
98316.42,29.05,16,25,27.02,1023,78666
98316.42,29.05,16,25,27.02,1023,78742
98316.42,29.05,16,25,27.02,1023,78817
98316.42,29.05,16,25,27.02,1023,78893
98316.42,29.05,16,25,27.02,1023,78968
98316.42,29.05,16,25,27.02,1023,79044
98316.42,29.05,16,25,27.02,1023,79119
98316.42,29.05,16,25,27.02,1023,79200
98325.14,29.07,16,25,27.03,1023,79276
98325.14,29.07,16,25,27.03,1023,79351
98325.14,29.07,16,25,27.03,1023,79427
98325.14,29.07,16,25,27.03,1023,79502
98325.14,29.07,16,25,27.03,1023,79578
98325.14,29.07,16,25,27.03,1023,79653
98325.14,29.07,16,25,27.03,1023,79728
98325.14,29.07,16,25,27.03,1023,80074
98325.14,29.07,16,25,27.03,1023,80150
98316.21,29.06,16,25,27.03,1023,80230
98316.21,29.06,16,25,27.03,1023,80307
98316.21,29.06,16,25,27.03,1023,80381
98316.21,29.06,16,25,27.03,1023,80457
98316.21,29.06,16,25,27.03,1023,80533
98316.21,29.06,16,25,27.03,1023,80609
98316.21,29.06,16,25,27.03,1023,80684
98316.21,29.06,16,25,27.03,1023,80759
98316.21,29.06,16,25,27.03,1023,80835
98316.21,29.06,16,25,27.03,1023,80911
98316.21,29.06,16,25,27.03,1023,80991
98316.21,29.06,16,25,27.03,1023,81067
98313.5,29.06,16,25,27.03,1023,81142
98313.5,29.06,16,25,27.03,1023,81218
98313.5,29.06,16,25,27.03,1023,81294
98313.5,29.06,16,25,27.03,1023,81370
98313.5,29.06,16,25,27.03,1023,81445
98313.5,29.06,16,25,27.03,1023,81520
98313.5,29.06,16,25,27.03,1023,81596
98313.5,29.06,16,25,27.03,1023,81672
98313.5,29.06,16,25,27.03,1023,81752
98313.5,29.06,16,25,27.03,1023,82099
98309.42,29.06,16,25,27.03,1023,82174
98309.42,29.06,16,25,27.03,1023,82250
98309.42,29.06,16,25,27.03,1023,82325
98309.42,29.06,16,25,27.03,1023,82401
98309.42,29.06,16,25,27.03,1023,82477
98309.42,29.06,16,25,27.03,1023,82551
98309.42,29.06,16,25,27.03,1023,82627
98309.42,29.06,16,25,27.03,1023,82703
98309.42,29.06,16,25,27.03,1023,82783
98309.42,29.06,16,25,27.03,1023,82859
98309.42,29.06,16,25,27.03,1023,82934
98319.11,29.07,16,25,27.03,1023,83010
98319.11,29.07,16,25,27.03,1023,83086
98319.11,29.07,16,25,27.03,1023,83161
98319.11,29.07,16,25,27.03,1023,83236
98319.11,29.07,16,25,27.03,1023,83311
98319.11,29.07,16,25,27.03,1023,83387
98319.11,29.07,16,25,27.03,1023,83463
98319.11,29.07,16,25,27.03,1023,83553
98319.11,29.07,16,25,27.03,1023,83631
98319.11,29.07,16,25,27.03,1023,83716
98319.11,29.07,16,25,27.03,1023,83791
98319.11,29.07,16,25,27.03,1023,84137
98314.67,29.07,16,25,27.03,1023,84213
98314.67,29.07,16,25,27.03,1023,84289
98314.67,29.07,16,25,27.03,1023,84365
98314.67,29.07,16,25,27.03,1023,84441
98314.67,29.07,16,25,27.03,1023,84515
98314.67,29.07,16,25,27.03,1023,84596
98314.67,29.07,16,25,27.03,1023,84672
98314.67,29.07,16,25,27.03,1023,84748
98314.67,29.07,16,25,27.03,1023,84824
98313.68,29.07,16,25,27.03,1023,84899
98313.68,29.07,16,25,27.03,1023,84974
98313.68,29.07,16,25,27.03,1023,85050
98313.68,29.07,16,25,27.03,1023,85126
98313.68,29.07,16,25,27.03,1023,85201
98313.68,29.07,16,25,27.03,1023,85281
98313.68,29.07,16,25,27.03,1023,85358
98313.68,29.07,16,25,27.03,1023,85433
98313.68,29.07,16,25,27.03,1023,85509
98313.68,29.07,16,25,27.03,1023,85584
98313.68,29.07,16,25,27.03,1023,85659
98313.68,29.07,16,25,27.03,1023,85735
98313.68,29.07,16,25,27.03,1023,85811
98316.79,29.07,16,25,27.03,1023,86158
98316.79,29.07,16,25,27.03,1023,86233
98316.79,29.07,16,25,27.03,1023,86313
98316.79,29.07,16,25,27.03,1023,86389
98316.79,29.07,16,25,27.03,1023,86465
98316.79,29.07,16,25,27.03,1023,86541
98316.79,29.07,16,25,27.03,1023,86616
98316.79,29.07,16,25,27.03,1023,86710
98319.9,29.08,16,25,27.04,1023,86786
98319.9,29.08,16,25,27.04,1023,86860
98319.9,29.08,16,25,27.04,1023,86936
98319.9,29.08,16,25,27.04,1023,87012
98319.9,29.08,16,25,27.04,1023,87092
98319.9,29.08,16,25,27.04,1023,87168
98319.9,29.08,16,25,27.04,1023,87243
98319.9,29.08,16,25,27.04,1023,87319
98319.9,29.08,16,25,27.04,1023,87394
98319.9,29.08,16,25,27.04,1023,87470
98319.9,29.08,16,25,27.04,1023,87544
98319.9,29.08,16,25,27.04,1023,87620
98319.9,29.08,16,25,27.04,1023,87696
98314.86,29.08,16,25,27.04,1023,87771
98314.86,29.08,16,25,27.04,1023,87852
98314.86,29.08,16,25,27.04,1023,88199
98314.86,29.08,16,25,27.04,1023,88273
98314.86,29.08,16,25,27.04,1023,88349
98314.86,29.08,16,25,27.04,1023,88425
98314.86,29.08,16,25,27.04,1023,88501
98314.86,29.08,16,25,27.04,1023,88576
98314.86,29.08,16,25,27.04,1023,88651
98316.22,29.08,16,25,27.04,1023,88727
98316.22,29.08,16,25,27.04,1023,88803
98316.22,29.08,16,25,27.04,1023,88883
98316.22,29.08,16,25,27.04,1023,88960
98316.22,29.08,16,25,27.04,1023,89034
98316.22,29.08,16,25,27.04,1023,89110
98316.22,29.08,16,25,27.04,1023,89186
98316.22,29.08,16,25,27.04,1023,89261
98316.22,29.08,16,25,27.04,1023,89336
98316.22,29.08,16,25,27.04,1023,89411
98316.22,29.08,16,25,27.04,1023,89487
98316.22,29.08,16,25,27.04,1023,89563
98314.86,29.08,16,25,27.04,1023,89644
98314.86,29.08,16,25,27.04,1023,89718
98314.86,29.08,16,25,27.04,1023,89794
98314.86,29.08,16,25,27.04,1023,89870
98314.86,29.08,16,25,27.04,1023,90216
98314.86,29.08,16,25,27.04,1023,90291
98314.86,29.08,16,25,27.04,1023,90366
98314.86,29.08,16,25,27.04,1023,90441
98314.86,29.08,16,25,27.04,1023,90517
98315.25,29.08,16,25,27.04,1023,90597
98315.25,29.08,16,25,27.04,1023,90673
98315.25,29.08,16,25,27.04,1023,90748
98315.25,29.08,16,25,27.04,1023,90824
98315.25,29.08,16,25,27.04,1023,90899
98315.25,29.08,16,25,27.04,1023,90975
98315.25,29.08,16,25,27.04,1023,91051
98315.25,29.08,16,25,27.04,1023,91125
98315.25,29.08,16,25,27.04,1023,91201
98315.25,29.08,16,25,27.04,1023,91276
98315.25,29.08,16,25,27.04,1023,91356
98315.25,29.08,16,25,27.04,1023,91432
98318.36,29.08,16,25,27.04,1023,91508
98318.36,29.08,16,25,27.04,1023,91584
98318.36,29.08,16,25,27.04,1023,91659
98318.36,29.08,16,25,27.04,1023,91735
98318.36,29.08,16,25,27.04,1023,91810
98318.36,29.08,16,25,27.04,1023,91886
98318.36,29.08,16,25,27.04,1023,92233
98318.36,29.08,16,25,27.04,1023,92309
98318.36,29.08,16,25,27.04,1023,92389
98319.12,29.09,16,25,27.04,1023,92465
98319.12,29.09,16,25,27.04,1023,92540
98319.12,29.09,16,25,27.04,1023,92616
98319.12,29.09,16,25,27.04,1023,92691
98319.12,29.09,16,25,27.04,1023,92767
98319.12,29.09,16,25,27.04,1023,92841
98319.12,29.09,16,25,27.04,1023,92917
98319.12,29.09,16,25,27.04,1023,92992
98319.12,29.09,16,25,27.04,1023,93068
98319.12,29.09,16,25,27.04,1023,93148
98319.12,29.09,16,25,27.04,1023,93224
98319.12,29.09,16,25,27.04,1023,93299
98318.16,29.09,16,25,27.04,1023,93375
98318.16,29.09,16,25,27.04,1023,93450
98318.16,29.09,16,25,27.04,1023,93526
98318.16,29.09,16,25,27.04,1023,93601
98318.16,29.09,16,25,27.04,1023,93676
98318.16,29.09,16,25,27.04,1023,93752
98318.16,29.09,16,25,27.04,1023,93827
98318.16,29.09,16,25,27.04,1023,93906
98318.16,29.09,16,25,27.04,1023,94254
98321.27,29.09,16,25,27.04,1023,94329
98321.27,29.09,16,25,27.04,1023,94414
98321.27,29.09,16,25,27.04,1023,94490
98321.27,29.09,16,25,27.04,1023,94566
98321.27,29.09,16,25,27.04,1023,94641
98321.27,29.09,16,25,27.04,1023,94716
98321.27,29.09,16,25,27.04,1023,94792
98321.27,29.09,16,25,27.04,1023,94867
98321.27,29.09,16,25,27.04,1023,94947
98321.27,29.09,16,25,27.04,1023,95024
98321.27,29.09,16,25,27.04,1023,95099
98321.27,29.09,16,25,27.04,1023,95175
98319.12,29.09,16,25,27.04,1023,95250
98319.12,29.09,16,25,27.04,1023,95326
98319.12,29.09,16,25,27.04,1023,95401
98319.12,29.09,16,25,27.04,1023,95476
98319.12,29.09,16,25,27.04,1023,95552
98319.12,29.09,16,25,27.04,1023,95628
98319.12,29.09,16,25,27.04,1023,95709
98319.12,29.09,16,25,27.04,1023,95783
98319.12,29.09,16,25,27.04,1023,95859
98319.12,29.09,16,25,27.04,1023,95935
98319.12,29.09,22,24,26.54,1023,96282
98319.12,29.09,22,24,26.54,1023,96357
98319.12,29.09,22,24,26.54,1023,96433
98319.12,29.09,22,24,26.54,1023,96527
98319.12,29.09,22,24,26.54,1023,96602
98319.12,29.09,22,24,26.54,1023,96681
98319.12,29.09,22,24,26.54,1023,96758
98319.12,29.09,22,24,26.54,1023,96833
98319.12,29.09,22,24,26.54,1023,96909
98319.12,29.09,22,24,26.54,1023,96984
98319.12,29.09,22,24,26.54,1023,97059
98316.6,29.1,22,24,26.55,1023,97134
98316.6,29.1,22,24,26.55,1023,97210
98316.6,29.1,22,24,26.55,1023,97286
98316.6,29.1,22,24,26.55,1023,97360
98316.6,29.1,22,24,26.55,1023,97451
98316.6,29.1,22,24,26.55,1023,97527
98316.6,29.1,22,24,26.55,1023,97603
98316.6,29.1,22,24,26.55,1023,97679
98316.6,29.1,22,24,26.55,1023,97754
98316.6,29.1,22,24,26.55,1023,97829
98316.6,29.1,22,24,26.55,1023,97904
98316.6,29.1,22,24,26.55,1023,97980
98316.6,29.1,16,25,27.05,1023,98326
98317.77,29.09,16,25,27.04,1023,98402
