pressure,bTemp,humidity,hTemp,aveTemp,lightLvl,milliseconds
98317.77,29.09,16,25,27.04,1023,98482
98317.77,29.09,16,25,27.04,1023,98558
98317.77,29.09,16,25,27.04,1023,98634
98317.77,29.09,16,25,27.04,1023,98710
98317.77,29.09,16,25,27.04,1023,98786
98317.77,29.09,16,25,27.04,1023,98862
98317.77,29.09,16,25,27.04,1023,98937
98319.12,29.09,16,25,27.04,1023,99013
98319.12,29.09,16,25,27.04,1023,99088
98319.12,29.09,16,25,27.04,1023,99164
98319.12,29.09,16,25,27.04,1023,99245
98319.12,29.09,16,25,27.04,1023,99320
98319.12,29.09,16,25,27.04,1023,99396
98319.12,29.09,16,25,27.04,1023,99472
98319.12,29.09,16,25,27.04,1023,99548
98319.12,29.09,16,25,27.04,1023,99623
98319.12,29.09,16,25,27.04,1023,99699
98319.12,29.09,16,25,27.04,1023,99774
98319.12,29.09,16,25,27.04,1023,99850
98319.12,29.09,16,25,27.04,1023,99926
98317.97,29.08,16,25,27.04,1023,100005
98317.97,29.08,16,25,27.04,1023,100353
98317.97,29.08,16,25,27.04,1023,100428
98317.97,29.08,16,25,27.04,1023,100504
98317.97,29.08,16,25,27.04,1023,100580
98317.97,29.08,16,25,27.04,1023,100656
98317.97,29.08,16,25,27.04,1023,100731
98317.97,29.08,16,25,27.04,1023,100806
98317.97,29.08,16,25,27.04,1023,100882
98322.44,29.08,16,25,27.04,1023,100962
98322.44,29.08,16,25,27.04,1023,101039
98322.44,29.08,16,25,27.04,1023,101114
98322.44,29.08,16,25,27.04,1023,101190
98322.44,29.08,16,25,27.04,1023,101265
98322.44,29.08,16,25,27.04,1023,101341
98322.44,29.08,16,25,27.04,1023,101416
98322.44,29.08,16,25,27.04,1023,101492
98322.44,29.08,16,25,27.04,1023,101568
98322.44,29.08,16,25,27.04,1023,101644
98322.44,29.08,16,25,27.04,1023,101724
98322.44,29.08,16,25,27.04,1023,101799
98315.05,29.09,16,25,27.04,1023,101875
98315.05,29.09,16,25,27.04,1023,101951
98315.05,29.09,16,25,27.04,1023,102027
98315.05,29.09,16,25,27.04,1023,102374
98315.05,29.09,16,25,27.04,1023,102450
98315.05,29.09,16,25,27.04,1023,102525
98315.05,29.09,16,25,27.04,1023,102601
98315.05,29.09,16,25,27.04,1023,102677
98315.05,29.09,16,25,27.04,1023,102757
98318.72,29.09,16,25,27.04,1023,102834
98318.72,29.09,16,25,27.04,1023,102909
98318.72,29.09,16,25,27.04,1023,102984
98318.72,29.09,16,25,27.04,1023,103060
98318.72,29.09,16,25,27.04,1023,103136
98318.72,29.09,16,25,27.04,1023,103212
98318.72,29.09,16,25,27.04,1023,103286
98318.72,29.09,16,25,27.04,1023,103362
98318.72,29.09,16,25,27.04,1023,103443
98318.72,29.09,16,25,27.04,1023,103519
98318.72,29.09,16,25,27.04,1023,103595
98318.72,29.09,16,25,27.04,1023,103670
98323.8,29.08,16,25,27.04,1023,103746
98323.8,29.08,16,25,27.04,1023,103821
98323.8,29.08,16,25,27.04,1023,103897
98323.8,29.08,16,25,27.04,1023,103972
98323.8,29.08,16,25,27.04,1023,104048
98323.8,29.08,16,25,27.04,1023,104395
98323.8,29.08,16,25,27.04,1023,104475
98323.8,29.08,16,25,27.04,1023,104552
98323.8,29.08,16,25,27.04,1023,104628
98322.44,29.08,16,25,27.04,1023,104704
98322.44,29.08,16,25,27.04,1023,104788
98322.44,29.08,16,25,27.04,1023,104864
98322.44,29.08,16,25,27.04,1023,104940
98322.44,29.08,16,25,27.04,1023,105016
98322.44,29.08,16,25,27.04,1023,105092
98322.44,29.08,16,25,27.04,1023,105167
98322.44,29.08,16,25,27.04,1023,105247
98322.44,29.08,16,25,27.04,1023,105324
98322.44,29.08,16,25,27.04,1023,105400
98322.44,29.08,16,25,27.04,1023,105476
98322.44,29.08,16,25,27.04,1023,105551
98316.41,29.09,16,25,27.04,1023,105626
98316.41,29.09,16,25,27.04,1023,105702
98316.41,29.09,16,25,27.04,1023,105778
98316.41,29.09,16,25,27.04,1023,105853
98316.41,29.09,16,25,27.04,1023,105934
98316.41,29.09,16,25,27.04,1023,106010
98316.41,29.09,16,25,27.04,1023,106086
98316.41,29.09,15,25,27.04,1023,106451
98316.41,29.09,15,25,27.04,1023,106527
98315.05,29.09,15,25,27.04,1023,106602
98315.05,29.09,15,25,27.04,1023,106678
98315.05,29.09,15,25,27.04,1023,106754
98315.05,29.09,15,25,27.04,1023,106829
98315.05,29.09,15,25,27.04,1023,106904
98315.05,29.09,15,25,27.04,1023,106985
98315.05,29.09,15,25,27.04,1023,107061
98315.05,29.09,15,25,27.04,1023,107137
98315.05,29.09,15,25,27.04,1023,107212
98315.05,29.09,15,25,27.04,1023,107288
98315.05,29.09,15,25,27.04,1023,107363
98315.05,29.09,15,25,27.04,1023,107439
98322.62,29.09,15,25,27.04,1023,107514
98322.62,29.09,15,25,27.04,1023,107590
98322.62,29.09,15,25,27.04,1023,107665
98322.62,29.09,15,25,27.04,1023,107746
98322.62,29.09,15,25,27.04,1023,107822
98322.62,29.09,15,25,27.04,1023,107897
98322.62,29.09,15,25,27.04,1023,107973
98322.62,29.09,15,25,27.04,1023,108048
98322.62,29.09,15,25,27.04,1023,108124
98322.62,29.09,16,25,27.04,1023,108470
98317.19,29.09,16,25,27.04,1023,108546
98317.19,29.09,16,25,27.04,1023,108621
98317.19,29.09,16,25,27.04,1023,108701
98317.19,29.09,16,25,27.04,1023,108778
98317.19,29.09,16,25,27.04,1023,108854
98317.19,29.09,16,25,27.04,1023,108930
98317.19,29.09,16,25,27.04,1023,109005
98317.19,29.09,16,25,27.04,1023,109081
98317.19,29.09,16,25,27.04,1023,109157
98317.19,29.09,16,25,27.04,1023,109232
98317.19,29.09,16,25,27.04,1023,109307
98318.55,29.09,16,25,27.04,1023,109383
98318.55,29.09,16,25,27.04,1023,109464
98318.55,29.09,16,25,27.04,1023,109540
98318.55,29.09,16,25,27.04,1023,109616
98318.55,29.09,16,25,27.04,1023,109691
98318.55,29.09,16,25,27.04,1023,109767
98318.55,29.09,16,25,27.04,1023,109842
98318.55,29.09,16,25,27.04,1023,109918
98318.55,29.09,16,25,27.04,1023,109993
98318.55,29.09,16,25,27.04,1023,110069
98318.55,29.09,16,25,27.04,1023,110144
98318.55,29.09,16,25,27.04,1023,110495
98318.16,29.09,16,25,27.04,1023,110572
98318.16,29.09,16,25,27.04,1023,110648
98318.16,29.09,16,25,27.04,1023,110723
98318.16,29.09,16,25,27.04,1023,110798
98318.16,29.09,16,25,27.04,1023,110874
98318.16,29.09,16,25,27.04,1023,110949
98318.16,29.09,16,25,27.04,1023,111025
98318.16,29.09,16,25,27.04,1023,111100
98318.16,29.09,16,25,27.04,1023,111191
98317.77,29.09,16,25,27.04,1023,111268
98317.77,29.09,16,25,27.04,1023,111344
98317.77,29.09,16,25,27.04,1023,111419
98317.77,29.09,16,25,27.04,1023,111495
98317.77,29.09,16,25,27.04,1023,111570
98317.77,29.09,16,25,27.04,1023,111646
98317.77,29.09,16,25,27.04,1023,111721
98317.77,29.09,16,25,27.04,1023,111797
98317.77,29.09,16,25,27.04,1023,111873
98317.77,29.09,16,25,27.04,1023,111952
98317.77,29.09,16,25,27.04,1023,112029
98317.77,29.09,16,25,27.04,1023,112105
98317.77,29.09,16,25,27.04,1023,112181
98311.38,29.09,16,25,27.04,1023,112528
98311.38,29.09,16,25,27.04,1023,112604
98311.38,29.09,16,25,27.04,1023,112679
98311.38,29.09,16,25,27.04,1023,112755
98311.38,29.09,16,25,27.04,1023,112831
98311.38,29.09,16,25,27.04,1023,112906
98311.38,29.09,16,25,27.04,1023,112979
98311.38,29.09,16,25,27.04,1023,113055
98311.38,29.09,16,25,27.04,1023,113131
98316.02,29.09,16,25,27.04,1023,113207
98316.02,29.09,16,25,27.04,1023,113282
98316.02,29.09,16,25,27.04,1023,113357
98316.02,29.09,16,25,27.04,1023,113433
98316.02,29.09,16,25,27.04,1023,113509
98316.02,29.09,16,25,27.04,1023,113584
98316.02,29.09,16,25,27.04,1023,113664
98316.02,29.09,16,25,27.04,1023,113740
98316.02,29.09,16,25,27.04,1023,113816
98316.02,29.09,16,25,27.04,1023,113892
98316.02,29.09,16,25,27.04,1023,113967
98316.02,29.09,16,25,27.04,1023,114042
98315.83,29.09,16,25,27.04,1023,114118
98315.83,29.09,16,25,27.04,1023,114193
98315.83,29.09,16,25,27.04,1023,114539
98315.83,29.09,16,25,27.04,1023,114615
98315.83,29.09,16,25,27.04,1023,114695
98315.83,29.09,16,25,27.04,1023,114771
98315.83,29.09,16,25,27.04,1023,114847
98315.83,29.09,16,25,27.04,1023,114922
98315.83,29.09,16,25,27.04,1023,114998
98320.08,29.09,16,25,27.04,1023,115074
98320.08,29.09,16,25,27.04,1023,115149
98320.08,29.09,16,25,27.04,1023,115234
98320.08,29.09,16,25,27.04,1023,115310
98320.08,29.09,16,25,27.04,1023,115386
98320.08,29.09,16,25,27.04,1023,115467
98320.08,29.09,16,25,27.04,1023,115543
98320.08,29.09,16,25,27.04,1023,115618
98320.08,29.09,16,25,27.04,1023,115694
98320.08,29.09,16,25,27.04,1023,115770
98320.08,29.09,16,25,27.04,1023,115846
98320.08,29.09,16,25,27.04,1023,115920
98317.19,29.09,16,25,27.04,1023,115996
98317.19,29.09,16,25,27.04,1023,116090
98317.19,29.09,16,25,27.04,1023,116171
98317.19,29.09,16,25,27.04,1023,116247
98317.19,29.09,16,25,27.04,1023,116595
98317.19,29.09,16,25,27.04,1023,116670
98317.19,29.09,16,25,27.04,1023,116746
98317.19,29.09,16,25,27.04,1023,116822
98317.19,29.09,16,25,27.04,1023,116896
98314.48,29.09,16,25,27.04,1023,116972
98314.48,29.09,16,25,27.04,1023,117048
98314.48,29.09,16,25,27.04,1023,117123
98314.48,29.09,16,25,27.04,1023,117203
98314.48,29.09,16,25,27.04,1023,117279
98314.48,29.09,16,25,27.04,1023,117355
98314.48,29.09,16,25,27.04,1023,117431
98314.48,29.09,16,25,27.04,1023,117506
98314.48,29.09,16,25,27.04,1023,117581
98314.48,29.09,16,25,27.04,1023,117657
98314.48,29.09,16,25,27.04,1023,117732
98314.48,29.09,16,25,27.04,1023,117808
98316.8,29.09,16,25,27.04,1023,117883
98316.8,29.09,16,25,27.04,1023,117964
98316.8,29.09,16,25,27.04,1023,118039
98316.8,29.09,16,25,27.04,1023,118115
98316.8,29.09,16,25,27.04,1023,118191
98316.8,29.09,16,25,27.04,1023,118265
98316.8,29.09,16,25,27.04,1023,118612
98316.8,29.09,16,25,27.04,1023,118687
98316.8,29.09,16,25,27.04,1023,118763
98315.83,29.09,16,25,27.04,1023,118839
98315.83,29.09,16,25,27.04,1023,118919
98315.83,29.09,16,25,27.04,1023,118994
98315.83,29.09,16,25,27.04,1023,119070
98315.83,29.09,16,25,27.04,1023,119146
98315.83,29.09,16,25,27.04,1023,119222
98315.83,29.09,16,25,27.04,1023,119298
98315.83,29.09,16,25,27.04,1023,119373
98315.83,29.09,16,25,27.04,1023,119448
98315.83,29.09,16,25,27.04,1023,119524
98315.83,29.09,16,25,27.04,1023,119600
98315.83,29.09,16,25,27.04,1023,119680
98322.23,29.09,16,25,27.04,1023,119756
98322.23,29.09,16,25,27.04,1023,119832
98322.23,29.09,16,25,27.04,1023,119907
98322.23,29.09,16,25,27.04,1023,119983
98322.23,29.09,16,25,27.04,1023,120058
98322.23,29.09,16,25,27.04,1023,120133
98322.23,29.09,16,25,27.04,1023,120209
98322.23,29.09,16,25,27.04,1023,120284
98322.23,29.09,16,25,27.04,1023,120631
98320.3,29.1,16,25,27.05,1023,120712
98320.3,29.1,16,25,27.05,1023,120786
98320.3,29.1,16,25,27.05,1023,120862
98320.3,29.1,16,25,27.05,1023,120938
98320.3,29.1,16,25,27.05,1023,121013
98320.3,29.1,16,25,27.05,1023,121089
98320.3,29.1,16,25,27.05,1023,121164
98320.3,29.1,16,25,27.05,1023,121239
98320.3,29.1,16,25,27.05,1023,121315
98320.3,29.1,16,25,27.05,1023,121395
98320.3,29.1,16,25,27.05,1023,121470
98320.3,29.1,16,25,27.05,1023,121546
98320.47,29.09,16,25,27.04,1023,121622
98320.47,29.09,16,25,27.04,1023,121697
98320.47,29.09,16,25,27.04,1023,121773
98320.47,29.09,16,25,27.04,1023,121848
98320.47,29.09,16,25,27.04,1023,121923
98320.47,29.09,16,25,27.04,1023,121999
98320.47,29.09,16,25,27.04,1023,122075
98320.47,29.09,16,25,27.04,1023,122155
98320.47,29.09,16,25,27.04,1023,122230
98320.47,29.09,16,25,27.04,1023,122306
98320.47,29.09,16,25,27.04,1023,122652
98318.35,29.1,16,25,27.05,1023,122728
98318.35,29.1,16,25,27.05,1023,122804
98318.35,29.1,16,25,27.05,1023,122880
98318.35,29.1,16,25,27.05,1023,122955
98318.35,29.1,16,25,27.05,1023,123030
98318.35,29.1,16,25,27.05,1023,123106
98318.35,29.1,16,25,27.05,1023,123187
98318.35,29.1,16,25,27.05,1023,123262
98318.35,29.1,16,25,27.05,1023,123338
98318.35,29.1,16,25,27.05,1023,123413
98318.35,29.1,16,25,27.05,1023,123489
98317.95,29.1,16,25,27.05,1023,123564
98317.95,29.1,16,25,27.05,1023,123639
98317.95,29.1,16,25,27.05,1023,123715
98317.95,29.1,16,25,27.05,1023,123790
98317.95,29.1,16,25,27.05,1023,123870
98317.95,29.1,16,25,27.05,1023,123947
98317.95,29.1,16,25,27.05,1023,124021
98317.95,29.1,16,25,27.05,1023,124097
98317.95,29.1,16,25,27.05,1023,124173
98317.95,29.1,16,25,27.05,1023,124248
98317.95,29.1,16,25,27.05,1023,124323
98317.95,29.1,16,25,27.05,1023,124670
98317.95,29.1,16,25,27.05,1023,124745
98317.95,29.1,16,25,27.05,1023,124821
98317.95,29.1,16,25,27.05,1023,124911
98317.95,29.1,16,25,27.05,1023,124988
98317.95,29.1,16,25,27.05,1023,125064
98317.95,29.1,16,25,27.05,1023,125139
98317.95,29.1,16,25,27.05,1023,125215
98317.95,29.1,16,25,27.05,1023,125290
98317.95,29.1,16,25,27.05,1023,125366
98315.24,29.1,16,25,27.05,1023,125442
98315.24,29.1,16,25,27.05,1023,125516
98315.24,29.1,16,25,27.05,1023,125592
98315.24,29.1,16,25,27.05,1023,125683
98315.24,29.1,16,25,27.05,1023,125759
98315.24,29.1,16,25,27.05,1023,125835
98315.24,29.1,16,25,27.05,1023,125930
98315.24,29.1,16,25,27.05,1023,126006
98315.24,29.1,16,25,27.05,1023,126082
98315.24,29.1,16,25,27.05,1023,126157
98315.24,29.1,16,25,27.05,1023,126233
98315.24,29.1,16,25,27.05,1023,126309
98317.58,29.1,16,25,27.05,1023,126390
98317.58,29.1,16,25,27.05,1023,126738
98317.58,29.1,16,25,27.05,1023,126814
98317.58,29.1,16,25,27.05,1023,126889
98317.58,29.1,16,25,27.05,1023,126965
98317.58,29.1,16,25,27.05,1023,127041
98317.58,29.1,16,25,27.05,1023,127116
98317.58,29.1,16,25,27.05,1023,127192
98319.31,29.1,16,25,27.05,1023,127267
98319.31,29.1,16,25,27.05,1023,127343
98319.31,29.1,16,25,27.05,1023,127423
98319.31,29.1,16,25,27.05,1023,127500
98319.31,29.1,16,25,27.05,1023,127576
98319.31,29.1,16,25,27.05,1023,127651
98319.31,29.1,16,25,27.05,1023,127727
98319.31,29.1,16,25,27.05,1023,127803
98319.31,29.1,16,25,27.05,1023,127878
98319.31,29.1,16,25,27.05,1023,127953
98319.31,29.1,16,25,27.05,1023,128029
98319.31,29.1,16,25,27.05,1023,128105
98319.31,29.1,16,25,27.05,1023,128186
98322.02,29.1,16,25,27.05,1023,128262
98322.02,29.1,16,25,27.05,1023,128337
98322.02,29.1,16,25,27.05,1023,128413
98322.02,29.1,16,25,27.05,1023,128760
98322.02,29.1,16,25,27.05,1023,128836
98322.02,29.1,16,25,27.05,1023,128912
98322.02,29.1,16,25,27.05,1023,128987
98322.02,29.1,16,25,27.05,1023,129062
98322.02,29.1,16,25,27.05,1023,129143
98320.3,29.1,16,25,27.05,1023,129219
98320.3,29.1,16,25,27.05,1023,129295
98320.3,29.1,16,25,27.05,1023,129371
98320.3,29.1,16,25,27.05,1023,129446
98320.3,29.1,16,25,27.05,1023,129522
98320.3,29.1,16,25,27.05,1023,129598
98320.3,29.1,16,25,27.05,1023,129674
98320.3,29.1,16,25,27.05,1023,129750
98320.3,29.1,16,25,27.05,1023,129825
98320.3,29.1,16,25,27.05,1023,129906
98320.3,29.1,16,25,27.05,1023,129982
98320.3,29.1,16,25,27.05,1023,130058
98311.38,29.09,16,25,27.04,1023,130134
98311.38,29.09,16,25,27.04,1023,130209
98311.38,29.09,16,25,27.04,1023,130285
98311.38,29.09,16,25,27.04,1023,130361
98311.38,29.09,16,25,27.04,1023,130437
98311.38,29.09,16,25,27.04,1023,130783
98311.38,29.09,16,25,27.04,1023,130859
98311.38,29.09,16,25,27.04,1023,130939
98311.38,29.09,16,25,27.04,1023,131015
98315.25,29.08,16,25,27.04,1023,131091
98315.25,29.08,16,25,27.04,1023,131166
98315.25,29.08,16,25,27.04,1023,131241
98315.25,29.08,16,25,27.04,1023,131317
98315.25,29.08,16,25,27.04,1023,131393
98315.25,29.08,16,25,27.04,1023,131468
98315.25,29.08,16,25,27.04,1023,131544
98315.25,29.08,16,25,27.04,1023,131624
98315.25,29.08,16,25,27.04,1023,131700
98315.25,29.08,16,25,27.04,1023,131776
98315.25,29.08,16,25,27.04,1023,131852
98315.25,29.08,16,25,27.04,1023,131928
98315.65,29.08,16,25,27.04,1023,132003
98315.65,29.08,16,25,27.04,1023,132079
98315.65,29.08,16,25,27.04,1023,132154
98315.65,29.08,16,25,27.04,1023,132230
98315.65,29.08,16,25,27.04,1023,132305
98315.65,29.08,16,25,27.04,1023,132386
98315.65,29.08,16,25,27.04,1023,132462
98315.65,29.08,15,25,27.04,1023,132809
98315.65,29.08,15,25,27.04,1023,132885
98313.68,29.07,15,25,27.03,1023,132961
98313.68,29.07,15,25,27.03,1023,133037
98313.68,29.07,15,25,27.03,1023,133112
98313.68,29.07,15,25,27.03,1023,133188
98313.68,29.07,15,25,27.03,1023,133263
98313.68,29.07,15,25,27.03,1023,133339
98313.68,29.07,15,25,27.03,1023,133420
98313.68,29.07,15,25,27.03,1023,133495
98313.68,29.07,15,25,27.03,1023,133571
98313.68,29.07,15,25,27.03,1023,133647
98313.68,29.07,15,25,27.03,1023,133723
98313.68,29.07,15,25,27.03,1023,133798
98318.36,29.08,15,25,27.04,1023,133873
98318.36,29.08,15,25,27.04,1023,133949
98318.36,29.08,15,25,27.04,1023,134025
98318.36,29.08,15,25,27.04,1023,134105
98318.36,29.08,15,25,27.04,1023,134181
98318.36,29.08,15,25,27.04,1023,134257
98318.36,29.08,15,25,27.04,1023,134332
98318.36,29.08,15,25,27.04,1023,134408
98318.36,29.08,15,25,27.04,1023,134483
98318.36,29.08,16,25,27.04,1023,134831
98316.22,29.08,16,25,27.04,1023,134906
98316.22,29.08,16,25,27.04,1023,134982
98316.22,29.08,16,25,27.04,1023,135057
98316.22,29.08,16,25,27.04,1023,135138
98316.22,29.08,16,25,27.04,1023,135214
98316.22,29.08,16,25,27.04,1023,135289
98316.22,29.08,16,25,27.04,1023,135365
98316.22,29.08,16,25,27.04,1023,135441
98316.22,29.08,16,25,27.04,1023,135516
98316.22,29.08,16,25,27.04,1023,135591
98316.22,29.08,16,25,27.04,1023,135667
98317.58,29.08,16,25,27.04,1023,135761
98317.58,29.08,16,25,27.04,1023,135842
98317.58,29.08,16,25,27.04,1023,135918
98317.58,29.08,16,25,27.04,1023,136004
98317.58,29.08,16,25,27.04,1023,136080
98317.58,29.08,16,25,27.04,1023,136156
98317.58,29.08,16,25,27.04,1023,136231
98317.58,29.08,16,25,27.04,1023,136307
98317.58,29.08,16,25,27.04,1023,136383
98317.58,29.08,16,25,27.04,1023,136459
98317.58,29.08,16,25,27.04,1023,136535
98317.58,29.08,16,25,27.04,1023,136886
98323,29.08,16,25,27.04,1023,136963
98323,29.08,16,25,27.04,1023,137038
98323,29.08,16,25,27.04,1023,137113
98323,29.08,16,25,27.04,1023,137189
98323,29.08,16,25,27.04,1023,137265
98323,29.08,16,25,27.04,1023,137340
98323,29.08,16,25,27.04,1023,137415
98323,29.08,16,25,27.04,1023,137491
98323,29.08,16,25,27.04,1023,137567
98321.25,29.08,16,25,27.04,1023,137647
98321.25,29.08,16,25,27.04,1023,137723
98321.25,29.08,16,25,27.04,1023,137799
98321.25,29.08,16,25,27.04,1023,137874
98321.25,29.08,16,25,27.04,1023,137950
98321.25,29.08,16,25,27.04,1023,138025
98321.25,29.08,16,25,27.04,1023,138101
98321.25,29.08,16,25,27.04,1023,138176
98321.25,29.08,16,25,27.04,1023,138252
98321.25,29.08,16,25,27.04,1023,138343
98321.25,29.08,16,25,27.04,1023,138420
98321.25,29.08,16,25,27.04,1023,138496
98320.29,29.08,16,25,27.04,1023,138571
98320.29,29.08,16,25,27.04,1023,138918
98320.29,29.08,16,25,27.04,1023,138994
98320.29,29.08,16,25,27.04,1023,139070
98320.29,29.08,16,25,27.04,1023,139145
98320.29,29.08,16,25,27.04,1023,139220
98320.29,29.08,16,25,27.04,1023,139296
98320.29,29.08,16,25,27.04,1023,139376
98320.29,29.08,16,25,27.04,1023,139453
98317.58,29.08,16,25,27.04,1023,139529
98317.58,29.08,16,25,27.04,1023,139604
98317.58,29.08,16,25,27.04,1023,139680
98317.58,29.08,16,25,27.04,1023,139756
98317.58,29.08,16,25,27.04,1023,139832
98317.58,29.08,16,25,27.04,1023,139908
98317.58,29.08,16,25,27.04,1023,139983
98317.58,29.08,16,25,27.04,1023,140059
98317.58,29.08,16,25,27.04,1023,140139
98317.58,29.08,16,25,27.04,1023,140216
98317.58,29.08,16,25,27.04,1023,140292
98317.58,29.08,16,25,27.04,1023,140367
98317,29.08,16,25,27.04,1023,140442
98317,29.08,16,25,27.04,1023,140518
98317,29.08,16,25,27.04,1023,140594
98317,29.08,16,25,27.04,1023,140941
98317,29.08,16,25,27.04,1023,141017
98317,29.08,16,25,27.04,1023,141096
98317,29.08,16,25,27.04,1023,141173
98317,29.08,16,25,27.04,1023,141249
98317,29.08,16,25,27.04,1023,141324
98317.75,29.07,16,25,27.03,1023,141400
98317.75,29.07,16,25,27.03,1023,141475
98317.75,29.07,16,25,27.03,1023,141551
98317.75,29.07,16,25,27.03,1023,141626
98317.75,29.07,16,25,27.03,1023,141702
98317.75,29.07,16,25,27.03,1023,141777
98317.75,29.07,16,25,27.03,1023,141857
98317.75,29.07,16,25,27.03,1023,141934
98317.75,29.07,16,25,27.03,1023,142010
98317.75,29.07,16,25,27.03,1023,142085
98317.75,29.07,16,25,27.03,1023,142160
98317.75,29.07,16,25,27.03,1023,142236
98317.75,29.07,16,25,27.03,1023,142311
98318.75,29.07,16,25,27.03,1023,142387
98318.75,29.07,16,25,27.03,1023,142462
98318.75,29.07,16,25,27.03,1023,142538
98318.75,29.07,16,25,27.03,1023,142618
98318.75,29.07,16,25,27.03,1023,142966
98318.75,29.07,16,25,27.03,1023,143042
98318.75,29.07,16,25,27.03,1023,143118
98318.75,29.07,16,25,27.03,1023,143194
98318.54,29.08,16,25,27.04,1023,143269
98318.54,29.08,16,25,27.04,1023,143345
98318.54,29.08,16,25,27.04,1023,143421
98318.54,29.08,16,25,27.04,1023,143497
98318.54,29.08,16,25,27.04,1023,143577
98318.54,29.08,16,25,27.04,1023,143653
98318.54,29.08,16,25,27.04,1023,143729
98318.54,29.08,16,25,27.04,1023,143804
98318.54,29.08,16,25,27.04,1023,143880
98318.54,29.08,16,25,27.04,1023,143955
98318.54,29.08,16,25,27.04,1023,144031
98318.54,29.08,16,25,27.04,1023,144106
98318.54,29.08,16,25,27.04,1023,144182
98315.04,29.07,16,25,27.03,1023,144258
98315.04,29.07,16,25,27.03,1023,144337
98315.04,29.07,16,25,27.03,1023,144414
98315.04,29.07,16,25,27.03,1023,144489
98315.04,29.07,16,25,27.03,1023,144565
98315.04,29.07,16,25,27.03,1023,144641
98315.04,29.07,16,27,28.03,1023,144988
98315.04,29.07,16,27,28.03,1023,145063
98315.04,29.07,16,27,28.03,1023,145138
98319.11,29.07,16,27,28.03,1023,145214
98319.11,29.07,16,27,28.03,1023,145290
98319.11,29.07,16,27,28.03,1023,145370
98319.11,29.07,16,27,28.03,1023,145446
98319.11,29.07,16,27,28.03,1023,145522
98319.11,29.07,16,27,28.03,1023,145597
98319.11,29.07,16,27,28.03,1023,145691
98319.11,29.07,16,27,28.03,1023,145767
98319.11,29.07,16,27,28.03,1023,145843
98319.11,29.07,16,27,28.03,1023,145917
98319.11,29.07,16,27,28.03,1023,145993
98319.11,29.07,16,27,28.03,1023,146073
